model,scoring,params,param_clf__class_weight,param_clf__max_depth,param_clf__n_estimators,accuracy_test,precision_test,recall_test,fbeta_score_test,rank_test_accuracy,mean_test_accuracy,mean_train_accuracy,std_test_accuracy,std_train_accuracy,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': None, 'clf__n_estimators': 200}",,,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,6,0.791701102249384,0.9929824394003108,0.002507812731134164,0.0004725912792796638,55.319758574167885,0.09314633238651988,4.9756589730580645,0.06969018312375438,0.7915111623804031,0.7887290493316143,0.7948630950361347,0.9935874599216246,0.9929258486436969,0.992434009635611
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': 15, 'clf__n_estimators': 200}",,15,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,5,0.7981588106785531,0.8011388700645381,0.00015123432895345436,7.538141153390236e-05,36.362166007359825,0.10979223248380172,10.144566615422567,0.09913922988552655,0.7981271629232544,0.7979914500916062,0.7983578190207987,0.8012451863538432,0.8010925068281677,0.8010789170116035
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': 20, 'clf__n_estimators': 200}",,20,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,4,0.7991766776368371,0.8152531619747349,0.0008574372647883808,0.0005132319764845945,29.967981100082397,0.0948464868294329,9.192232608795166,0.07422970735722403,0.7992467937843523,0.7980932347153423,0.8001900044108167,0.8145283050876211,0.8156479549425756,0.8155832258940082
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': 25, 'clf__n_estimators': 200}",,25,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,2,0.8003528720111155,0.8431707366470301,0.0017425458422270941,0.0008685324315736506,42.60485474268595,0.47083027927600013,4.200515588124593,0.07303421846428308,0.8015199837144602,0.79788966546787,0.8016489668510162,0.8419427621422634,0.8438088452338541,0.8437606025649725
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': 30, 'clf__n_estimators': 200}",,30,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,1,0.8006469249215439,0.8849990432871206,0.0026964049546141173,0.0006212219427764366,35.255597273508705,0.029474051393944944,11.108002265294393,0.14854813420469024,0.8027074709913823,0.7968378910225962,0.8023954127506532,0.8856939284441956,0.8851171391249767,0.8841860622921898
RF,accuracy,"{'clf__class_weight': None, 'clf__max_depth': 35, 'clf__n_estimators': 200}",,35,200,0.7966163032660816,0.44871794871794873,0.03136200716845878,0.058626465661641536,3,0.8000814478827022,0.931616928661343,0.0026324980245745083,0.0006397667298218216,50.99638803799947,0.028338512842077224,4.13989241917928,0.20771484259819556,0.8020967632489652,0.7963628961118274,0.8017846842873139,0.9321593974248054,0.9319727891156463,0.9307185994435774
